url,nombre,pais,conecta_con
https://es.wikipedia.org/wiki/Mar%C3%ADa_%C3%81ngela_Holgu%C3%ADn,María Ángela Holguín,Colombia,Argentina
https://es.wikipedia.org/wiki/Elena_Largacha_Ortiz,Elena Largacha Ortiz,Colombia,México
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Pombo_Holgu%C3%ADn,María Elvira Pombo Holguín,Colombia,Perú
https://es.wikipedia.org/wiki/Florentino_Gonz%C3%A1lez,Florentino González,Colombia,Argentina
https://es.wikipedia.org/wiki/F%C3%A9lix_Salazar_Jaramillo,Félix Salazar Jaramillo,Colombia,Perú
https://es.wikipedia.org/wiki/Juan_Mario_Laserna,Juan Mario Laserna,Colombia,Perú
https://es.wikipedia.org/wiki/Guillermo_Valencia_Castillo,Guillermo Valencia,Colombia,"Chile, Perú"
https://es.wikipedia.org/wiki/Familia_Leyva,Familia Leyva,Colombia,"Chile, México"
https://es.wikipedia.org/wiki/Cristian_Leiva,Cristian Leiva,Colombia,Argentina
https://es.wikipedia.org/wiki/Juli%C3%A1n_de_Leyva,Julián de Leyva,Colombia,"Chile, Argentina"
https://es.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_de_Leyva,José Ramón de Leyva,Colombia,Argentina
https://es.wikipedia.org/wiki/Ricardo_Lleras_Codazzi,Ricardo Lleras Codazzi,Colombia,Perú
https://es.wikipedia.org/wiki/Rodrigo_Casta%C3%B1o,Rodrigo Castaño,Colombia,México
https://es.wikipedia.org/wiki/Fabio_Lozano_Torrijos,Fabio Lozano Torrijos,Colombia,Perú
https://es.wikipedia.org/wiki/Fabio_Lozano_Lozano,Fabio Lozano y Lozano,Colombia,Perú
https://es.wikipedia.org/wiki/Juan_Lozano_y_Lozano,Juan Lozano y Lozano,Colombia,Perú
https://es.wikipedia.org/wiki/Alberto_Lozano_Simonelli,Alberto Lozano Simonelli,Colombia,Perú
https://es.wikipedia.org/wiki/Jos%C3%A9_Cort%C3%A9s_de_Madariaga,José Cortés de Madariaga,Colombia,Chile
https://es.wikipedia.org/wiki/Marquesado_de_Villamayor_de_Santiago,Marquesado de Villamayor de Santiago,Colombia,Perú
https://es.wikipedia.org/wiki/%C3%81lvaro_Mutis,Álvaro Mutis,Colombia,México
https://es.wikipedia.org/wiki/Rafael_Mar%C3%ADa_Carrasquilla,Rafael María Carrasquilla,Colombia,Perú
https://es.wikipedia.org/wiki/Guillermo_O%27Donnell,Guillermo O'Donnell,Colombia,Argentina
https://es.wikipedia.org/wiki/Rodrigo_Obreg%C3%B3n,Rodrigo Obregón,Colombia,Perú
https://es.wikipedia.org/wiki/Flota_Mercante_Grancolombiana,Flota Mercante Grancolombiana,Colombia,México
https://es.wikipedia.org/wiki/Mariano_Ospina_Chaparro,Mariano Ospina Chaparro,Colombia,Perú
https://es.wikipedia.org/wiki/%C3%81ngela_Ospina_de_Nicholls,Ángela Ospina de Nicholls,Colombia,México
https://es.wikipedia.org/wiki/Fernando_Ospina_Hern%C3%A1ndez,Fernando Ospina Hernández,Colombia,Perú
https://es.wikipedia.org/wiki/Eduardo_Restrepo_S%C3%A1enz,Eduardo Restrepo Sáenz,Colombia,Perú
https://es.wikipedia.org/wiki/Ximena_Restrepo,Ximena Restrepo,Colombia,Chile
https://es.wikipedia.org/wiki/Gabriel_Reyes-Patria,Gabriel Reyes-Patria,Colombia,Perú
https://es.wikipedia.org/wiki/Gabriel_Reyes-Patria_Valderrama,Gabriel Reyes-Patria,Colombia,Perú
https://es.wikipedia.org/wiki/H%C3%A9ctor_Charry_Samper,Héctor Charry Samper,Colombia,Argentina
https://es.wikipedia.org/wiki/Juan_Samper_Sordo,Juan Samper Sordo,Colombia,Argentina
https://es.wikipedia.org/wiki/Miguel_Samper,Miguel Samper,Colombia,Perú
https://es.wikipedia.org/wiki/Ignacio_Tenorio_y_Carvajal,Ignacio Tenorio y Carvajal,Colombia,"México, Perú"
https://es.wikipedia.org/wiki/Fabio_Lozano_y_Lozano,Fabio Lozano y Lozano,Colombia,Perú
https://es.wikipedia.org/wiki/Fundaci%C3%B3n_Solidaridad_por_Colombia,Fundación Solidaridad por Colombia,Colombia,México
https://es.wikipedia.org/wiki/Francisco_Urdaneta,Francisco Urdaneta,Colombia,Argentina
https://es.wikipedia.org/wiki/Luis_Urdaneta,Luis Urdaneta,Colombia,Perú
https://es.wikipedia.org/wiki/Enrique_L%C3%B3pez_Bustamante,Enrique López Bustamante,Colombia,Argentina
https://es.wikipedia.org/wiki/Guillermo_Valencia,Guillermo Valencia,Colombia,"Chile, Perú"
https://es.wikipedia.org/wiki/Josefina_Valencia,Josefina Valencia,Colombia,Chile
https://es.wikipedia.org/wiki/Josefina_Valencia_de_Hubach,Josefina Valencia,Colombia,Chile
https://es.wikipedia.org/wiki/Jos%C3%A9_Ignacio_Villegas_Echeverri,José Ignacio Villegas Echeverri,Colombia,Perú
https://es.wikipedia.org/wiki/Fernando_Botero_Zea,Fernando Botero Zea,Colombia,México
https://es.wikipedia.org/wiki/Astrid_Lander,Astrid Lander,Venezuela,México
https://es.wikipedia.org/wiki/Manuela_S%C3%A1enz,Manuela Sáenz,Venezuela,Perú
https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,Rufino Blanco Fombona,Venezuela,Argentina
https://es.wikipedia.org/wiki/Jos%C3%A9_Rodr%C3%ADguez_del_Toro,José Rodríguez del Toro,Venezuela,México
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Maduro,Nicolás Maduro,Venezuela,Perú
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Maduro_Moros,Nicolás Maduro,Venezuela,Perú
https://es.wikipedia.org/wiki/Georgina_Febres-Cordero,Georgina Febres-Cordero,Venezuela,Perú
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Cordovez_Pont%C3%B3n,María Eugenia Cordovez,Venezuela,Perú
https://es.wikipedia.org/wiki/Antonio_Jos%C3%A9_de_Sucre,Antonio José de Sucre,Venezuela,Perú
https://es.wikipedia.org/wiki/Jorge_Ballivi%C3%A1n,Jorge Ballivián,Bolivia,"Argentina, Perú"
https://es.wikipedia.org/wiki/Miguel_Estenssoro_Rojas,Miguel Estenssoro Rojas,Bolivia,Chile
https://es.wikipedia.org/wiki/Jos%C3%A9_Estenssoro,José Estenssoro,Bolivia,Argentina
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Estenssoro,María Eugenia Estenssoro,Bolivia,Argentina
https://es.wikipedia.org/wiki/Dar%C3%ADo_Jara_Saguier,Darío Jara Saguier,Paraguay,México
https://es.wikipedia.org/wiki/Juan_Carlos_Blanco_Acevedo,Juan Carlos Blanco Acevedo,Uruguay,Argentina
https://es.wikipedia.org/wiki/Ra%C3%BAl_Fontaina_Islas,Raúl Fontaina Islas,Uruguay,Argentina
https://es.wikipedia.org/wiki/Roberto_Fontaina,Roberto Fontaina,Uruguay,Argentina
https://es.wikipedia.org/wiki/Ra%C3%BAl_Fontaina,Raúl Fontaina Islas,Uruguay,Argentina
https://es.wikipedia.org/wiki/Ana_Monterroso_de_Lavalleja,Ana Monterroso de Lavalleja,Uruguay,Argentina
https://es.wikipedia.org/wiki/Ana_Monterroso,Ana Monterroso de Lavalleja,Uruguay,Argentina
https://es.wikipedia.org/wiki/Esther_Boggini,Esther Boggini,Uruguay,Argentina
https://es.wikipedia.org/wiki/Olinda_Boz%C3%A1n,Olinda Bozán,Uruguay,Argentina
https://es.wikipedia.org/wiki/Lea_Conti,Lea Conti,Uruguay,Argentina
https://es.wikipedia.org/wiki/Anita_Podest%C3%A1,Anita Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Antonio_Podest%C3%A1,Antonio Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Aparicio_Podest%C3%A1,Aparicio Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Argentino_Podest%C3%A1,Argentino Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Arturo_Podest%C3%A1,Arturo Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Blanca_Podest%C3%A1,Blanca Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Podest%C3%A1,Gerónimo Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Hebe_Podest%C3%A1,Hebe Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Juan_Vicente_Podest%C3%A1,Juan Vicente Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Mar%C3%ADa_Podest%C3%A1,María Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Mar%C3%ADa_Esther_Podest%C3%A1,María Esther Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Marino_Podest%C3%A1,Marino Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Pablo_Podest%C3%A1_%28actor%29,Pablo Podestá (actor),Uruguay,Argentina
https://es.wikipedia.org/wiki/Pedro_Podest%C3%A1,Pedro Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Tot%C3%B3n_Podest%C3%A1,Totón Podestá,Uruguay,Argentina
https://es.wikipedia.org/wiki/Segundo_Pomar,Segundo Pomar,Uruguay,Argentina
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Torterolo,María Teresa Torterolo,Uruguay,Argentina
https://es.wikipedia.org/wiki/Oscar_Valicelli,Oscar Valicelli,Uruguay,Argentina
https://es.wikipedia.org/wiki/Alberto_Ballerini,Alberto Ballerini,Uruguay,Argentina
https://es.wikipedia.org/wiki/Alita_Rom%C3%A1n,Alita Román,Uruguay,Argentina
https://es.wikipedia.org/wiki/Basilicio_Saravia,Basilicio Saravia,Uruguay,Perú
https://es.wikipedia.org/wiki/Pablo_Mouche,Pablo Mouche,Uruguay,Argentina
https://es.wikipedia.org/wiki/Tomasa_Carbo_y_Noboa,Tomasa Carbo y Noboa,Ecuador,Perú
